Longitude,Latitude,Target,Aspect,Curvature,Rainfall_Pentad,River_dist_mts,Geology_Age,Geomorphology,Slope,Roads_dist_mts,Soil_type
78.96945,30.328006,1,8,3,239.0851135,0,4,1,3,0,2
78.893465,30.381953,1,8,2,329.199707,8,4,3,3,0,2
78.789425,30.252814,1,4,1,273.6559143,16,4,3,3,0,2
78.977537,30.292767,1,4,3,219.103653,0,4,3,2,0,2
78.969918,30.333981,1,9,3,239.0851135,0,4,1,2,0,2
78.815909,30.384316,1,7,3,332.9666748,8,4,3,2,0,7
78.968077,30.281218,1,5,3,219.103653,0,4,2,3,0,2
79.033976,30.400686,1,5,1,214.7346191,8,4,7,2,0,2
79.030528,30.393556,1,10,3,204.352356,0,4,2,1,0,2
79.014361,30.308778,1,5,3,211.188385,8,4,3,3,0,2
78.847986,30.236208,1,9,3,247.7747192,8,4,1,4,0,2
79.027917,30.318278,1,7,1,211.188385,8,4,3,2,0,6
78.893652,30.376411,1,7,3,329.199707,8,4,3,3,0,2
78.904543,30.374225,1,6,1,322.0253906,8,4,3,2,0,2
79.006694,30.3065,1,8,2,211.188385,8,4,3,3,0,2
78.881432,30.23887,1,3,3,241.381424,11,4,3,3,0,6
78.944874,30.380889,1,7,3,322.0253906,16,4,3,3,0,2
78.880447,30.400962,1,8,2,342.7697144,8,4,3,2,0,2
78.956328,30.378534,1,6,1,244.595932,18,4,3,2,0,2
78.906787,30.242293,1,10,2,236.8973083,8,4,3,2,0,6
78.792416,30.182768,1,3,3,280.9433289,33,8,3,2,0,6
79.02725,30.316167,1,3,2,211.188385,8,4,3,3,0,2
79.008639,30.342333,1,5,1,211.188385,34,4,3,3,0,2
78.921596,30.404528,1,6,1,328.4247437,8,4,3,3,0,2
78.912686,30.249269,1,9,1,236.8973083,8,4,1,2,0,6
78.995829,30.370712,1,8,1,244.595932,8,4,7,2,0,2
78.962226,30.176426,1,6,3,270.791626,33,8,3,2,0,2
79.028833,30.302361,1,9,1,211.188385,8,4,1,3,0,7
78.968621,30.281962,1,5,1,219.103653,0,4,2,3,0,2
78.794911,30.189785,1,6,1,280.9433289,33,8,3,2,0,2
78.862708,30.24095,1,9,1,241.381424,0,4,3,4,0,2
78.97762,30.291695,1,4,2,219.103653,0,4,3,3,0,2
78.842101,30.404845,1,5,2,352.6805115,18,4,3,3,0,2
78.881946,30.39898,1,6,1,329.199707,8,4,3,3,0,2
78.896325,30.373704,1,7,3,329.199707,0,4,3,3,0,2
78.881425,30.387508,1,7,1,329.199707,0,4,3,3,0,2
78.903886,30.373738,1,5,2,322.0253906,8,4,3,3,0,2
78.979954,30.295936,1,7,1,219.103653,0,4,1,2,0,2
78.994943,30.367891,1,9,3,244.595932,8,4,3,3,0,7
79.034691,30.401373,1,5,2,214.7346191,8,4,7,2,0,2
79.015111,30.303972,1,5,2,211.188385,8,4,3,2,0,2
78.848121,30.201823,1,3,2,247.7747192,40,8,3,3,0,7
78.896617,30.375985,1,7,1,329.199707,8,4,3,3,0,2
78.918788,30.180689,1,5,1,278.0632324,46,8,3,3,0,2
78.977908,30.297433,1,8,2,219.103653,0,4,1,3,0,2
79.030278,30.312556,1,4,2,211.188385,8,4,3,3,0,2
79.015111,30.309111,1,5,1,211.188385,8,4,3,3,0,2
78.837187,30.39182,1,6,1,332.9666748,11,4,3,3,0,7
79.030611,30.350583,1,9,2,204.352356,33,4,3,3,0,2
78.858286,30.307654,1,5,3,239.6830902,24,4,3,4,0,2
78.875173,30.304416,1,5,3,239.6830902,24,4,3,3,0,2
79.003528,30.305972,1,6,3,211.188385,8,4,3,2,0,2
78.778326,30.192041,1,3,1,280.9433289,29,8,7,3,0,2
78.877262,30.170513,1,2,1,278.4058228,51,8,3,3,0,2
78.998569,30.28122,1,9,1,219.103653,16,4,3,2,0,7
78.965023,30.273395,1,9,1,219.103653,0,4,3,3,0,2
78.978017,30.293777,1,4,2,219.103653,0,4,3,3,0,2
79.010639,30.375944,1,9,1,204.352356,8,4,3,2,0,2
78.877133,30.250162,1,8,1,225.426239,8,4,3,4,0,2
78.857561,30.306206,1,5,3,239.6830902,24,4,3,3,0,2
79.004778,30.36775,1,8,1,204.352356,8,4,3,3,0,2
78.89388,30.372533,1,3,3,329.199707,0,4,3,4,0,7
78.8456,30.402755,1,3,2,352.6805115,23,4,3,3,0,7
78.806315,30.295086,1,8,1,229.3974304,18,4,3,3,0,7
78.910004,30.243693,1,8,2,236.8973083,11,4,3,3,0,6
78.879165,30.194564,1,6,1,278.4058228,51,8,3,3,0,6
78.803122,30.188683,1,4,3,277.4733582,32,8,3,2,0,2
78.975917,30.313856,1,6,3,239.0851135,0,4,3,3,0,2
78.895827,30.375091,1,7,3,329.199707,0,4,3,4,0,2
79.031861,30.393917,1,9,3,204.352356,0,4,2,2,0,2
78.901175,30.227835,1,9,1,236.8973083,18,8,3,3,0,2
78.838334,30.391674,1,7,3,332.9666748,11,4,3,3,0,7
79.004944,30.308167,1,6,1,211.188385,8,4,3,3,0,2
78.795882,30.190046,1,7,1,280.9433289,26,8,3,2,0,2
78.783468,30.250444,1,7,1,273.6559143,16,4,3,2,0,6
78.954342,30.172275,1,6,3,270.791626,24,8,3,3,0,2
78.851956,30.307156,1,8,2,239.6830902,18,4,3,3,0,2
78.902389,30.373541,1,6,3,322.0253906,8,4,3,3,0,2
78.88426,30.39906,1,6,1,329.199707,8,4,3,3,0,2
79.004639,30.308167,1,6,1,211.188385,8,4,3,2,0,2
78.775854,30.195928,1,4,1,280.9433289,29,8,7,2,0,2
78.933061,30.261094,1,9,3,221.6243134,0,4,3,3,0,2
78.860179,30.241334,1,10,1,241.381424,0,4,3,3,0,2
79.006072,30.366078,1,7,2,204.352356,18,4,3,3,8,2
78.955714,30.331596,1,5,1,239.0851135,11,4,3,2,0,7
79.026611,30.318694,1,4,1,211.188385,8,4,3,3,0,2
78.971496,30.315189,1,8,3,239.0851135,0,4,1,3,0,2
78.880502,30.397972,1,7,3,329.199707,8,4,3,3,0,2
78.880935,30.397562,1,6,1,329.199707,8,4,3,3,0,2
78.911231,30.246917,1,9,3,236.8973083,8,4,3,3,0,6
78.818987,30.390838,1,8,1,332.9666748,8,4,3,3,0,2
78.87755,30.173528,1,7,1,278.4058228,51,8,3,2,0,2
78.913308,30.249433,1,4,3,236.8973083,8,4,1,3,0,6
78.790101,30.381528,1,7,3,338.2958984,8,4,3,3,0,2
78.8523,30.2249,0,4,2,241.381424,16,8,3,1,0,6
78.8272,30.2614,0,7,3,229.3974304,8,4,3,1,0,2
78.789,30.2503,0,6,3,273.6559143,16,4,3,1,0,6
78.9962,30.2828,0,9,1,219.103653,16,4,3,1,0,7
78.9977,30.3629,0,2,2,244.595932,16,4,3,1,8,6
78.9616,30.3539,0,1,3,244.595932,0,4,3,1,0,2
79.0113,30.2646,0,4,2,266.4609985,32,4,3,1,18,7
79.0262,30.2166,0,6,3,280.6658936,16,4,3,1,18,7
78.9272,30.2912,0,7,1,221.6243134,18,4,3,1,8,2
78.9646,30.1965,0,8,1,270.791626,46,8,3,1,8,2
78.8665,30.3351,0,2,1,239.6830902,43,4,3,1,16,2
78.9154,30.2728,0,3,1,221.6243134,8,4,3,1,18,2
78.9024,30.3473,0,3,3,243.0192871,11,4,3,1,0,7
78.8638,30.2168,0,3,3,241.381424,24,8,3,2,0,6
78.9056,30.2759,0,6,1,221.6243134,0,4,3,1,18,2
78.8758,30.3033,0,7,3,239.6830902,24,4,3,1,0,2
78.8234,30.2269,0,9,2,247.7747192,8,8,2,1,0,6
78.7751,30.2722,0,8,1,273.6559143,41,4,3,1,8,2
78.9211,30.2795,0,3,2,221.6243134,16,4,3,1,18,2
78.9146,30.352,0,4,3,322.0253906,0,4,3,1,0,2
78.9696,30.392,0,7,3,244.595932,29,4,3,1,0,6
78.819,30.3318,0,7,1,247.96698,18,4,3,1,0,2
78.7883,30.2604,0,4,3,273.6559143,24,4,3,1,0,2
78.9349,30.2505,0,9,3,221.6243134,11,4,3,1,8,2
79.0356,30.2833,0,3,1,266.4609985,23,4,3,1,18,2
78.9555,30.2667,0,9,3,219.103653,8,4,3,2,0,2
78.8876,30.1947,0,4,1,278.4058228,49,8,3,2,8,7
78.8092,30.3271,0,6,2,247.96698,18,4,3,2,0,2
78.8655,30.2821,0,2,1,225.426239,0,4,3,2,8,7
78.8425,30.2418,0,5,1,247.7747192,0,4,3,2,0,2
79.0324,30.2762,0,9,1,266.4609985,29,4,3,3,26,2
78.7813,30.2898,0,6,1,273.6559143,43,4,3,2,8,2
78.9293,30.2259,0,5,1,236.8973083,26,8,3,2,8,6
78.8672,30.2899,0,3,1,225.426239,8,4,3,2,8,2
78.8998,30.3265,0,5,3,239.6830902,36,4,3,2,0,2
78.7845,30.276,0,2,3,273.6559143,40,4,3,2,0,2
78.9341,30.1957,0,3,1,278.0632324,51,8,3,2,8,6
78.8509,30.326,0,5,3,239.6830902,26,4,3,2,8,7
78.7967,30.1852,0,3,1,280.9433289,32,8,3,2,0,2
78.7965,30.3294,0,5,2,308.0028076,29,4,3,2,8,7
79.0165,30.249,0,9,2,280.6658936,36,4,3,2,36,2
78.8608,30.2355,0,7,3,241.381424,8,4,3,2,0,6
78.815,30.3702,0,9,3,332.9666748,8,4,3,2,8,2
78.854,30.1879,0,5,3,278.4058228,56,8,3,3,0,2
78.8301,30.3325,0,3,2,247.96698,18,4,3,3,0,2
78.7734,30.348,0,8,1,308.0028076,24,4,3,3,8,2
79.0349,30.1962,0,6,2,263.3138428,26,8,3,3,0,2
78.8725,30.2206,0,7,3,241.381424,26,8,3,3,0,6
78.8521,30.3855,0,6,1,329.199707,16,4,3,3,0,2
78.7786,30.4043,0,3,3,351.8320923,8,1,3,3,8,7
79.0393,30.3662,0,8,2,204.352356,29,4,3,4,8,2
78.9889,30.2606,0,5,3,219.103653,26,4,3,4,16,7
78.9663,30.3335,0,5,2,239.0851135,0,4,3,4,0,2
78.981,30.2584,0,5,1,219.103653,23,4,3,4,16,7
78.8027,30.2705,0,4,1,229.3974304,29,4,3,4,0,2
79.044,30.3327,0,8,3,211.188385,16,4,3,4,11,7
79.0091,30.3557,0,7,1,204.352356,26,4,3,4,8,2
79.0077,30.2803,0,3,1,266.4609985,16,4,3,4,8,2
78.8405,30.2556,0,5,2,229.3974304,11,4,3,4,0,7
79.0079,30.3328,0,3,1,211.188385,29,4,3,4,0,7
78.8722,30.3104,0,5,1,239.6830902,24,4,3,4,0,2
78.9862,30.2648,0,9,3,219.103653,18,4,3,4,8,7
78.8682,30.3077,0,7,1,239.6830902,24,4,3,4,0,2
78.9993,30.3789,0,5,3,244.595932,0,4,7,4,0,6
78.8144,30.2946,0,3,1,229.3974304,16,4,3,4,8,7
78.8942,30.3292,0,4,1,239.6830902,29,4,3,4,0,2
78.8995,30.1832,0,7,2,278.4058228,56,8,3,4,8,2
79.159361,30.261611,1,4,3,221.2167053,18,4,3,3,8,7
79.201139,30.292528,1,10,1,226.6034241,24,4,3,2,0,2
79.219278,30.276111,1,5,2,226.6034241,8,4,2,3,0,6
79.20225,30.306667,1,7,3,198.0184021,40,4,3,3,0,7
79.301389,30.296528,1,7,3,296.1302185,0,4,3,2,0,6
79.1995,30.309028,1,9,3,195.0655212,40,4,3,2,0,7
79.199472,30.288028,1,6,1,221.2167053,24,4,2,2,0,6
79.301624,30.300809,1,7,3,296.7633362,0,4,2,3,0,6
79.19451,30.328242,1,7,3,195.0655212,40,4,3,3,0,7
79.131163,30.284885,1,3,3,220.1384583,0,4,3,2,0,6
79.264167,30.3475,1,6,3,288.2098389,8,4,3,2,0,2
79.071639,30.294667,1,2,3,261.9431152,8,4,2,2,0,7
79.203102,30.395297,1,4,2,204.7338257,0,4,3,2,0,2
79.221028,30.274667,1,6,1,226.6034241,8,4,2,3,0,6
79.230306,30.277944,1,6,3,226.6034241,0,4,7,4,0,2
79.194,30.289111,1,7,2,221.2167053,24,4,3,3,0,6
79.216472,30.280722,1,2,1,226.6034241,11,4,3,3,0,6
79.203778,30.291389,1,8,1,226.6034241,24,4,3,3,0,2
79.197583,30.286806,1,7,1,221.2167053,24,4,2,2,0,6
79.218,30.266972,1,5,1,226.6034241,0,4,7,2,0,2
79.150111,30.267306,1,9,3,221.2167053,23,4,3,4,8,7
79.218167,30.255889,1,4,2,226.6034241,0,4,2,2,0,2
79.216528,30.270806,1,4,3,226.6034241,8,4,2,2,0,2
79.289444,30.29125,1,2,3,279.3012695,8,4,3,3,0,6
79.223444,30.275056,1,4,3,226.6034241,8,4,2,3,0,6
79.213028,30.284,1,2,1,226.6034241,16,4,3,3,0,6
79.287903,30.174248,1,3,2,223.1140289,24,4,4,2,0,2
79.079111,30.294556,1,2,2,261.9431152,8,4,3,3,0,7
79.161057,30.184498,1,6,3,232.2277222,24,4,7,3,0,6
79.176194,30.366936,1,7,2,202.7901001,34,4,3,2,0,7
79.238444,30.276556,1,9,2,226.6034241,8,4,3,2,0,6
79.304865,30.197338,1,6,3,281.7637024,8,4,3,3,0,2
79.188668,30.267551,1,3,1,221.2167053,0,4,3,2,0,6
79.180222,30.267306,1,10,1,221.2167053,0,4,3,3,0,6
79.253461,30.180387,1,5,3,223.1140289,26,4,3,2,0,2
79.202111,30.339417,1,9,1,198.0184021,29,4,3,1,0,7
79.183861,30.317028,1,10,3,195.0655212,34,4,3,2,0,7
79.216722,30.2735,1,4,1,226.6034241,8,4,2,2,0,6
79.203861,30.2915,1,8,1,226.6034241,24,4,3,3,0,2
79.315389,30.330889,1,2,1,296.7633362,0,4,2,3,0,2
79.187083,30.31875,1,9,2,195.0655212,34,4,3,3,0,7
79.086694,30.264194,1,10,1,261.9431152,8,4,3,3,23,2
79.246528,30.358194,1,4,1,204.7338257,0,4,3,3,0,2
79.258803,30.351598,1,5,1,204.530014,8,4,3,3,0,2
79.29,30.34,1,7,2,288.2098389,11,4,3,4,0,2
79.048546,30.174711,1,7,2,263.3138428,8,8,2,4,0,2
79.144222,30.283528,1,9,1,220.1384583,8,4,3,3,0,6
79.240778,30.358528,1,5,3,204.7338257,0,4,3,2,0,2
79.212189,30.395202,1,7,1,204.7338257,8,4,3,4,0,2
79.19225,30.319889,1,9,2,195.0655212,46,4,3,3,0,7
79.062361,30.260861,1,6,3,261.9431152,0,4,3,2,32,2
79.193972,30.287528,1,8,3,221.2167053,24,4,3,2,0,6
79.114472,30.382639,1,6,3,197.5833282,65,4,3,3,0,7
79.277583,30.346583,1,5,2,288.2098389,8,4,3,2,0,2
79.201083,30.287778,1,7,1,226.6034241,24,4,2,3,0,2
79.232944,30.281944,1,4,2,226.6034241,0,4,3,3,0,6
79.206677,30.30271,1,5,3,198.0184021,32,4,3,3,0,6
79.197472,30.288222,1,7,2,221.2167053,24,4,2,3,0,2
79.17155,30.266769,1,2,1,221.2167053,8,4,3,3,0,6
79.203944,30.303833,1,8,3,198.0184021,40,4,3,4,0,2
79.199056,30.28475,1,10,2,221.2167053,16,4,2,2,0,6
79.290847,30.290504,1,2,1,279.3012695,8,4,3,3,0,6
79.114167,30.284722,1,3,1,220.1384583,11,4,3,2,0,7
79.118456,30.382152,1,6,3,197.5833282,65,4,3,2,0,2
79.200444,30.285389,1,8,2,226.6034241,16,4,2,2,0,6
79.199694,30.209,1,5,3,237.7268982,23,4,7,3,0,6
79.299972,30.293139,1,3,3,279.3012695,8,4,3,3,0,7
79.068194,30.2955,1,3,1,261.9431152,0,4,3,3,0,7
79.201917,30.289389,1,10,3,226.6034241,24,4,2,1,0,2
79.228278,30.250972,1,1,1,226.6034241,8,4,3,2,0,7
79.249194,30.28425,1,9,1,226.6034241,8,4,1,2,0,6
79.106528,30.294639,1,10,3,220.1384583,8,4,3,2,0,2
79.203444,30.295056,1,8,3,226.6034241,32,4,3,4,0,2
79.053444,30.298139,1,3,3,261.9431152,0,4,3,2,0,7
79.165071,30.278169,1,4,2,221.2167053,8,4,3,2,0,6
79.196083,30.324333,1,7,1,195.0655212,46,4,3,3,0,2
79.216889,30.274056,1,5,1,226.6034241,8,4,2,2,0,6
79.202361,30.296972,1,7,1,226.6034241,32,4,3,3,0,7
79.220306,30.277389,1,5,1,226.6034241,8,4,2,3,0,6
79.186444,30.317944,1,9,1,195.0655212,34,4,3,3,0,7
79.274917,30.215194,1,3,3,281.208374,0,4,2,3,0,2
79.222444,30.275361,1,5,3,226.6034241,8,4,2,3,0,6
79.119083,30.287361,1,10,3,220.1384583,0,4,3,3,0,6
79.203156,30.306047,1,6,2,198.0184021,40,4,3,3,0,7
79.109056,30.293639,1,9,1,220.1384583,8,4,3,2,0,2
79.138611,30.284472,1,10,1,220.1384583,8,4,1,3,0,6
79.214222,30.273806,1,6,3,226.6034241,8,4,2,2,0,6
79.236278,30.362417,1,8,3,204.7338257,8,4,3,4,0,2
79.059139,30.297444,1,10,3,261.9431152,0,4,3,2,0,2
79.236944,30.361278,1,8,2,204.7338257,8,4,3,3,0,2
79.16643,30.273643,1,4,3,221.2167053,8,4,3,3,0,6
79.250694,30.284361,1,9,3,279.3012695,8,4,3,3,0,6
79.150278,30.290583,1,8,3,221.2167053,0,4,2,1,0,6
79.119028,30.2885,1,4,1,220.1384583,0,4,3,2,0,2
79.310819,30.199207,1,8,1,281.7637024,0,4,3,4,8,2
79.220722,30.272472,1,5,3,226.6034241,8,4,2,2,0,2
79.215472,30.272444,1,6,3,226.6034241,8,4,2,3,0,6
79.294806,30.38,1,6,3,204.530014,16,4,3,2,0,2
79.214833,30.38703,1,3,1,204.7338257,0,4,3,2,8,2
79.291889,30.378194,1,5,3,204.530014,16,4,3,2,0,7
79.208298,30.397344,1,7,1,204.7338257,8,4,3,3,0,2
79.229,30.364129,1,7,1,204.7338257,0,4,1,4,0,2
79.222806,30.273306,1,4,1,226.6034241,8,4,2,2,0,2
79.099278,30.299694,1,10,3,261.9431152,0,4,3,1,0,2
79.196194,30.285722,1,6,2,221.2167053,16,4,2,2,0,6
79.195056,30.325083,1,7,2,195.0655212,46,4,3,3,0,7
79.099778,30.289278,1,2,1,261.9431152,8,4,3,2,0,2
79.219139,30.281278,1,2,2,226.6034241,11,4,3,2,0,6
79.222426,30.27572,1,4,3,226.6034241,8,4,2,2,0,6
79.273333,30.373,1,5,3,204.530014,29,4,3,3,0,2
79.115889,30.292944,1,3,3,220.1384583,8,4,3,2,0,6
79.221611,30.180611,1,8,1,232.916626,8,4,3,3,0,2
79.201722,30.297111,1,7,3,226.6034241,32,4,3,3,0,2
79.182917,30.26825,1,9,1,221.2167053,0,4,3,4,0,6
79.094,30.263806,1,3,3,261.9431152,8,4,3,3,23,2
79.200917,30.369167,1,5,1,204.7338257,16,4,3,2,0,7
79.221083,30.283083,1,10,2,226.6034241,11,4,3,3,0,6
79.149139,30.265222,1,9,1,220.1384583,23,4,3,3,8,7
79.199056,30.324139,1,7,2,195.0655212,46,4,3,3,0,7
79.199389,30.323528,1,8,1,195.0655212,40,4,3,4,0,7
79.157194,30.263583,1,3,3,221.2167053,18,4,3,3,0,7
79.153472,30.283722,1,3,2,221.2167053,8,4,3,2,0,6
79.208642,30.397122,1,7,3,204.7338257,8,4,3,3,0,2
79.218556,30.283278,1,2,3,226.6034241,11,4,3,3,0,6
79.185556,30.317722,1,9,2,195.0655212,34,4,3,3,0,7
79.198083,30.386944,1,4,1,202.7901001,8,4,3,2,0,7
79.0738,30.2255,0,8,1,283.2424927,23,4,3,1,24,7
79.0596,30.2324,0,9,3,283.2424927,8,4,3,1,26,7
79.2606,30.2054,0,3,2,281.208374,16,4,3,1,0,7
79.244,30.3871,0,7,1,204.7338257,26,4,3,1,16,7
79.1562,30.2227,0,10,3,237.7268982,43,4,3,1,33,2
79.3023,30.2432,0,2,1,298.9152527,34,4,3,1,8,2
79.0849,30.1939,0,5,2,266.5022278,18,8,3,1,8,7
79.1615,30.2138,0,4,3,237.7268982,34,4,7,1,16,7
79.2269,30.3339,0,3,3,198.0184021,24,4,3,1,0,2
79.0549,30.3753,0,7,3,209.4872894,33,4,3,2,8,7
79.3158,30.1862,0,4,3,281.7637024,8,4,3,2,0,7
79.2475,30.3399,0,9,3,198.0184021,11,4,3,3,0,7
79.1752,30.2621,0,3,1,221.2167053,8,4,3,2,8,7
79.2571,30.3814,0,4,3,204.530014,29,4,3,2,8,7
79.147,30.3617,0,4,3,197.5833282,58,4,3,2,16,7
79.0995,30.2528,0,9,3,261.9431152,23,4,3,2,33,2
79.1565,30.2728,0,9,1,221.2167053,11,4,3,2,8,2
79.2205,30.3316,0,5,3,198.0184021,26,4,3,2,8,7
79.132,30.1838,0,2,3,217.0942841,8,8,3,2,0,2
79.082,30.2161,0,7,3,283.2424927,33,4,3,2,18,7
79.0845,30.3425,0,8,3,206.9880676,36,4,3,2,8,2
79.3024,30.2733,0,9,3,296.1302185,24,4,3,2,16,2
79.2233,30.3297,0,2,3,198.0184021,26,4,3,2,8,2
79.0603,30.2087,0,5,2,283.2424927,18,4,3,2,8,7
79.2,30.2707,0,5,3,221.2167053,8,4,7,2,8,2
79.0679,30.3012,0,7,1,206.9880676,0,4,1,2,0,2
79.2543,30.1843,0,5,3,223.1140289,18,4,3,2,0,2
79.1816,30.3473,0,7,3,195.0655212,47,4,3,2,11,2
79.1482,30.2727,0,5,1,220.1384583,16,4,3,3,8,6
79.1384,30.3682,0,7,2,197.5833282,61,4,3,3,8,7
79.0624,30.3368,0,6,1,206.9880676,34,4,3,3,0,2
79.3065,30.2553,0,8,2,296.1302185,41,4,3,3,24,2
79.3097,30.3809,0,5,2,208.1218719,0,4,3,3,0,2
79.081,30.3181,0,3,3,206.9880676,16,4,3,4,0,7
79.2629,30.3655,0,6,1,204.530014,16,4,3,4,8,2
79.147,30.2722,0,5,1,220.1384583,16,4,3,4,8,2
79.1765,30.1702,0,2,3,232.2277222,8,4,3,4,0,6
79.2974,30.4012,0,3,3,209.9333191,0,4,3,4,0,7
79.099,30.2578,0,7,1,261.9431152,18,4,3,4,26,2
79.1005,30.4029,0,9,3,201.0525208,40,4,3,4,16,7
79.1036,30.1966,0,3,3,217.0942841,24,8,3,4,16,7
79.1267,30.2148,0,8,1,230.758255,36,4,3,4,24,2
79.099,30.2219,0,3,3,283.2424927,46,4,3,4,29,7
79.1517,30.2822,0,4,1,221.2167053,8,4,3,4,0,6
79.1892,30.3082,0,5,3,195.0655212,29,4,3,4,8,2
79.2757,30.4036,0,10,2,209.9333191,24,4,3,5,8,2
79.2956,30.2015,0,7,3,281.208374,0,4,3,5,0,2
79.325556,30.395194,1,9,1,208.1218719,8,4,1,3,0,7
79.329739,30.17828,1,3,1,281.7637024,0,4,3,3,0,2
79.380889,30.293417,1,7,1,290.652771,0,1,3,1,0,6
79.377048,30.215515,1,6,1,299.6373291,51,1,3,4,32,7
79.380843,30.186177,1,5,1,279.5813599,23,1,3,3,0,2
79.400278,30.244278,1,3,1,299.7574158,33,1,3,3,18,2
79.448538,30.230843,1,7,1,299.7574158,18,1,3,2,0,7
79.501497,30.37322,1,8,3,217.2955322,0,4,6,3,16,2
79.395891,30.279362,1,3,1,290.652771,0,1,3,3,0,2
79.478934,30.36478,1,2,3,229.8213196,0,4,3,3,8,2
79.481492,30.210743,1,6,3,218.3523865,40,1,3,2,16,7
79.464015,30.217937,1,9,1,218.3523865,33,1,3,2,8,7
79.575787,30.278021,1,5,3,224.6348572,0,4,3,3,8,7
79.464234,30.225343,1,6,3,218.3523865,26,1,3,2,11,2
79.465167,30.202167,1,8,1,218.3523865,49,1,3,3,0,2
79.399917,30.242444,1,4,3,299.6373291,33,1,3,2,18,2
79.322059,30.295571,1,7,3,296.1302185,11,4,3,4,0,6
79.397222,30.400278,1,3,3,213.2439117,0,4,3,3,8,2
79.450117,30.21734,1,4,1,218.3523865,32,1,3,3,0,7
79.40025,30.243806,1,4,3,299.7574158,33,1,3,2,18,2
79.461856,30.226462,1,7,1,218.3523865,26,1,3,2,11,2
79.403494,30.243977,1,9,1,299.7574158,29,1,3,2,16,2
79.318556,30.356222,1,7,3,208.1218719,0,1,3,3,0,2
79.575409,30.276946,1,6,3,224.6348572,0,4,3,4,8,7
79.379928,30.196372,1,6,3,279.5813599,29,1,3,3,8,2
79.368203,30.203784,1,6,2,299.6373291,29,1,3,3,18,7
79.48275,30.210809,1,6,1,218.3523865,36,1,3,2,24,7
79.381302,30.210774,1,9,3,299.6373291,43,1,3,3,24,7
79.42975,30.269056,1,2,3,298.6361694,0,1,3,2,0,2
79.330139,30.178611,1,3,3,281.7637024,0,4,3,3,0,2
79.380278,30.173278,1,10,1,279.5813599,16,1,3,3,0,7
79.402567,30.248574,1,4,2,299.7574158,23,1,3,2,8,2
79.401708,30.248146,1,6,1,299.7574158,23,1,3,2,8,2
79.317111,30.402444,1,5,2,207.8981018,8,4,2,3,0,2
79.379642,30.180264,1,5,3,279.5813599,18,1,3,3,0,2
79.475815,30.363835,1,10,3,229.8213196,0,4,3,4,8,2
79.3884,30.3247,0,8,3,295.2124329,11,1,3,1,0,2
79.5852,30.1924,0,7,3,291.032135,43,1,3,1,11,7
79.4787,30.3015,0,8,3,220.9974365,29,1,3,1,0,7
79.5736,30.2589,0,4,3,224.6348572,16,4,3,1,8,7
79.339,30.1766,0,5,3,281.7637024,0,4,3,1,8,2
79.4319,30.2465,0,5,2,299.7574158,16,1,3,1,11,7
79.3927,30.3432,0,5,1,295.2124329,26,1,3,1,8,7
79.5125,30.3689,0,10,3,217.2955322,8,4,3,1,24,7
79.3643,30.3354,0,2,3,295.2124329,29,1,3,1,18,7
79.5834,30.4037,0,6,1,213.0367889,29,4,3,1,52,7
79.4678,30.3456,0,7,1,220.9974365,16,4,3,1,11,7
79.4146,30.3004,0,7,3,299.8995361,16,1,3,1,8,7
79.4135,30.3154,0,7,1,299.8995361,0,1,3,1,8,7
79.3932,30.3502,0,9,3,213.7779999,32,1,3,1,18,7
79.4142,30.2062,0,6,3,299.7574158,57,1,3,1,33,7
79.4675,30.1852,0,8,1,307.3108215,65,1,3,1,18,7
79.517,30.3734,0,2,1,217.2955322,16,4,3,1,32,2
79.5763,30.2086,0,10,3,215.4552307,32,1,3,1,29,7
79.361,30.3326,0,2,1,295.2124329,23,1,3,1,11,7
79.4378,30.2101,0,5,3,299.7574158,43,1,3,1,11,7
79.4239,30.3804,0,9,3,293.7286682,8,4,3,1,0,2
79.412,30.2554,0,6,1,298.6361694,11,1,3,1,0,2
79.4822,30.252,0,9,3,223.0746002,8,1,3,2,11,2
79.4192,30.2593,0,9,3,298.6361694,8,1,3,2,8,2
79.3312,30.2417,0,5,3,298.9152527,47,4,3,2,8,7
79.4802,30.3836,0,6,1,229.8213196,23,4,3,2,18,2
79.4254,30.3965,0,6,2,293.7286682,11,4,3,2,8,7
79.5468,30.2719,0,2,3,216.9287262,0,4,3,2,0,7
79.3662,30.2386,0,9,1,299.6373291,47,1,3,2,16,7
79.3406,30.3443,0,7,3,296.7633362,24,1,3,2,16,2
79.5746,30.3782,0,6,1,222.1524048,11,4,3,3,43,7
79.4971,30.3475,0,8,1,220.9974365,18,4,3,2,26,7
79.5711,30.3044,0,7,1,224.3846436,32,4,3,1,26,7
79.3766,30.2704,0,3,3,290.652771,23,1,3,2,23,2
79.4416,30.3933,0,10,2,293.7286682,16,4,3,3,16,7
79.4677,30.3152,0,5,3,220.9974365,16,1,3,2,8,7
79.3228,30.263,0,7,1,296.1302185,40,4,3,2,8,2
79.3773,30.2681,0,4,3,290.652771,18,1,3,3,18,2
79.3743,30.1784,0,6,2,279.5813599,11,1,3,2,0,2
79.5851,30.2845,0,4,1,224.6348572,8,4,3,2,16,7
79.5749,30.3186,0,7,3,224.3846436,40,4,3,2,33,7
79.5767,30.2388,0,3,1,215.4552307,29,4,3,2,18,7
79.5225,30.3896,0,5,3,217.2955322,23,4,3,3,43,7
